participantId,trialId,trialOrder,responseId,status,percentComplete,description,responsePrompt,answer,correctAnswer,isCorrectlyAnswered,responseMin,responseMax,startTime,endTime,duration,cleaned_times,dataset
62bb4c95ca36f792585cb4b5,Organizations-Both-Q1,10,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,117,117,True,0,1000000000,2024-08-21T21:41:08.320Z,2024-08-21T21:43:10.217Z,121897,121897,International Organizations
62bb4c95ca36f792585cb4b5,Organizations-Both-Q1,10,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,It is the intersection of many sets,It is the intersection of many sets,True,undefined,undefined,2024-08-21T21:41:08.320Z,2024-08-21T21:43:10.217Z,121897,121897,International Organizations
62bb4c95ca36f792585cb4b5,Organizations-Both-Q1,10,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T21:41:08.320Z,2024-08-21T21:43:10.217Z,121897,121897,International Organizations
62bb4c95ca36f792585cb4b5,Organizations-Both-Q1,10,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T21:41:08.320Z,2024-08-21T21:43:10.217Z,121897,121897,International Organizations
62bb4c95ca36f792585cb4b5,Organizations-Both-Q1,10,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,No,No,True,undefined,undefined,2024-08-21T21:41:08.320Z,2024-08-21T21:43:10.217Z,121897,121897,International Organizations
62bb4c95ca36f792585cb4b5,Organizations-Both-Q2,11,voq1,completed,100.0,Content: Text and Visual,How confident are you in your answers?,4,undefined,undefined,undefined,undefined,2024-08-21T21:43:10.235Z,2024-08-21T21:43:15.969Z,5734,5734,International Organizations
62bb4c95ca36f792585cb4b5,Organizations-Both-Q2,11,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,4,undefined,undefined,undefined,undefined,2024-08-21T21:43:10.235Z,2024-08-21T21:43:15.969Z,5734,5734,International Organizations
62bb4c95ca36f792585cb4b5,Organizations-Both-Q2,11,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,5,undefined,undefined,undefined,undefined,2024-08-21T21:43:10.235Z,2024-08-21T21:43:15.969Z,5734,5734,International Organizations
62bb4c95ca36f792585cb4b5,Organizations-Both-Q3,12,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,I like having both the description and the visual. It allows me to cross reference in order to understand it completely.,undefined,undefined,undefined,undefined,2024-08-21T21:43:15.980Z,2024-08-21T21:43:36.871Z,20891,20891,International Organizations
6315ffdb9876ded7feefaf07,Tennis-Both-Q1,13,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,4,4,True,0,100,2024-08-27T20:08:20.028Z,2024-08-27T20:10:24.735Z,124707,124707,Tennis Grand Slam Winners
6315ffdb9876ded7feefaf07,Tennis-Both-Q1,13,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,Australian,Australian,True,undefined,undefined,2024-08-27T20:08:20.028Z,2024-08-27T20:10:24.735Z,124707,124707,Tennis Grand Slam Winners
6315ffdb9876ded7feefaf07,Tennis-Both-Q1,13,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,French Open,French Open,True,undefined,undefined,2024-08-27T20:08:20.028Z,2024-08-27T20:10:24.735Z,124707,124707,Tennis Grand Slam Winners
6315ffdb9876ded7feefaf07,Tennis-Both-Q1,13,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,23,23,True,0,1000000000,2024-08-27T20:08:20.028Z,2024-08-27T20:10:24.735Z,124707,124707,Tennis Grand Slam Winners
6315ffdb9876ded7feefaf07,Tennis-Both-Q1,13,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,It is only of a single set,It is only of a single set,True,undefined,undefined,2024-08-27T20:08:20.028Z,2024-08-27T20:10:24.735Z,124707,124707,Tennis Grand Slam Winners
6315ffdb9876ded7feefaf07,Tennis-Both-Q1,13,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Diverging a bit,Roughly equal,False,undefined,undefined,2024-08-27T20:08:20.028Z,2024-08-27T20:10:24.735Z,124707,124707,Tennis Grand Slam Winners
6315ffdb9876ded7feefaf07,Tennis-Both-Q1,13,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,No,No,True,undefined,undefined,2024-08-27T20:08:20.028Z,2024-08-27T20:10:24.735Z,124707,124707,Tennis Grand Slam Winners
6315ffdb9876ded7feefaf07,Tennis-Both-Q1,13,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-27T20:08:20.028Z,2024-08-27T20:10:24.735Z,124707,124707,Tennis Grand Slam Winners
6315ffdb9876ded7feefaf07,Tennis-Both-Q2,14,voq1,completed,100.0,Content: Text and Visual,How confident are you in your answers?,4,undefined,undefined,undefined,undefined,2024-08-27T20:10:24.754Z,2024-08-27T20:10:29.935Z,5181,5181,Tennis Grand Slam Winners
6315ffdb9876ded7feefaf07,Tennis-Both-Q2,14,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,4,undefined,undefined,undefined,undefined,2024-08-27T20:10:24.754Z,2024-08-27T20:10:29.935Z,5181,5181,Tennis Grand Slam Winners
6315ffdb9876ded7feefaf07,Tennis-Both-Q2,14,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,5,undefined,undefined,undefined,undefined,2024-08-27T20:10:24.754Z,2024-08-27T20:10:29.935Z,5181,5181,Tennis Grand Slam Winners
6315ffdb9876ded7feefaf07,Tennis-Both-Q3,15,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,All data has been presented as an intuitive diagram and as text.  ,undefined,undefined,undefined,undefined,2024-08-27T20:10:29.946Z,2024-08-27T20:11:11.199Z,41253,41253,Tennis Grand Slam Winners
63ea445c759d5bf0e3f63739,Tennis-Both-Q1,10,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,4,4,True,0,100,2024-08-21T22:04:26.291Z,2024-08-21T22:05:55.231Z,88940,88940,Tennis Grand Slam Winners
63ea445c759d5bf0e3f63739,Tennis-Both-Q1,10,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,Australian,Australian,True,undefined,undefined,2024-08-21T22:04:26.291Z,2024-08-21T22:05:55.231Z,88940,88940,Tennis Grand Slam Winners
63ea445c759d5bf0e3f63739,Tennis-Both-Q1,10,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,French Open,French Open,True,undefined,undefined,2024-08-21T22:04:26.291Z,2024-08-21T22:05:55.231Z,88940,88940,Tennis Grand Slam Winners
63ea445c759d5bf0e3f63739,Tennis-Both-Q1,10,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,23,23,True,0,1000000000,2024-08-21T22:04:26.291Z,2024-08-21T22:05:55.231Z,88940,88940,Tennis Grand Slam Winners
63ea445c759d5bf0e3f63739,Tennis-Both-Q1,10,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,It is only of a single set,It is only of a single set,True,undefined,undefined,2024-08-21T22:04:26.291Z,2024-08-21T22:05:55.231Z,88940,88940,Tennis Grand Slam Winners
63ea445c759d5bf0e3f63739,Tennis-Both-Q1,10,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Diverging a bit,Roughly equal,False,undefined,undefined,2024-08-21T22:04:26.291Z,2024-08-21T22:05:55.231Z,88940,88940,Tennis Grand Slam Winners
63ea445c759d5bf0e3f63739,Tennis-Both-Q1,10,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,No,No,True,undefined,undefined,2024-08-21T22:04:26.291Z,2024-08-21T22:05:55.231Z,88940,88940,Tennis Grand Slam Winners
63ea445c759d5bf0e3f63739,Tennis-Both-Q1,10,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-21T22:04:26.291Z,2024-08-21T22:05:55.231Z,88940,88940,Tennis Grand Slam Winners
63ea445c759d5bf0e3f63739,Tennis-Both-Q2,11,voq1,completed,100.0,Content: Text and Visual,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-21T22:05:55.255Z,2024-08-21T22:06:01.899Z,6644,6644,Tennis Grand Slam Winners
63ea445c759d5bf0e3f63739,Tennis-Both-Q2,11,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,4,undefined,undefined,undefined,undefined,2024-08-21T22:05:55.255Z,2024-08-21T22:06:01.899Z,6644,6644,Tennis Grand Slam Winners
63ea445c759d5bf0e3f63739,Tennis-Both-Q2,11,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-21T22:05:55.255Z,2024-08-21T22:06:01.899Z,6644,6644,Tennis Grand Slam Winners
63ea445c759d5bf0e3f63739,Tennis-Both-Q3,12,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,Australian and French open are neck and neck,undefined,undefined,undefined,undefined,2024-08-21T22:06:01.911Z,2024-08-21T22:06:25.149Z,23238,23238,Tennis Grand Slam Winners
641ecfa9f83175a3d9f63636,Covid-Both-Q1,7,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,6,6,True,0,100,2024-08-21T21:43:49.420Z,2024-08-21T21:45:53.024Z,123604,123604,Covid Symptoms
641ecfa9f83175a3d9f63636,Covid-Both-Q1,7,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,Fatigue,Fatigue,True,undefined,undefined,2024-08-21T21:43:49.420Z,2024-08-21T21:45:53.024Z,123604,123604,Covid Symptoms
641ecfa9f83175a3d9f63636,Covid-Both-Q1,7,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,"Anosmia,Fatigue","Anosmia,Fatigue",True,undefined,undefined,2024-08-21T21:43:49.420Z,2024-08-21T21:45:53.024Z,123604,123604,Covid Symptoms
641ecfa9f83175a3d9f63636,Covid-Both-Q1,7,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,281,281,True,0,1000000000,2024-08-21T21:43:49.420Z,2024-08-21T21:45:53.024Z,123604,123604,Covid Symptoms
641ecfa9f83175a3d9f63636,Covid-Both-Q1,7,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,It is the intersection of 2-3 sets,It is the intersection of 2-3 sets,True,undefined,undefined,2024-08-21T21:43:49.420Z,2024-08-21T21:45:53.024Z,123604,123604,Covid Symptoms
641ecfa9f83175a3d9f63636,Covid-Both-Q1,7,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Diverging a lot,Diverging a lot,True,undefined,undefined,2024-08-21T21:43:49.420Z,2024-08-21T21:45:53.024Z,123604,123604,Covid Symptoms
641ecfa9f83175a3d9f63636,Covid-Both-Q1,7,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T21:43:49.420Z,2024-08-21T21:45:53.024Z,123604,123604,Covid Symptoms
641ecfa9f83175a3d9f63636,Covid-Both-Q1,7,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,Yes,Yes,True,undefined,undefined,2024-08-21T21:43:49.420Z,2024-08-21T21:45:53.024Z,123604,123604,Covid Symptoms
641ecfa9f83175a3d9f63636,Covid-Both-Q2,8,voq1,completed,100.0,Content: Text and Visual,How confident are you in your answers?,4,undefined,undefined,undefined,undefined,2024-08-21T21:45:53.071Z,2024-08-21T21:46:05.924Z,12853,12853,Covid Symptoms
641ecfa9f83175a3d9f63636,Covid-Both-Q2,8,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,4,undefined,undefined,undefined,undefined,2024-08-21T21:45:53.071Z,2024-08-21T21:46:05.924Z,12853,12853,Covid Symptoms
641ecfa9f83175a3d9f63636,Covid-Both-Q2,8,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-21T21:45:53.071Z,2024-08-21T21:46:05.924Z,12853,12853,Covid Symptoms
641ecfa9f83175a3d9f63636,Covid-Both-Q3,9,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,"The set is very divergent, with seemingly nearly every possible combination of intersections present in the data.",undefined,undefined,undefined,undefined,2024-08-21T21:46:05.954Z,2024-08-21T21:47:29.163Z,83209,83209,Covid Symptoms
650b604dbf69c1cada1ba416,Organizations-Both-Q1,10,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,8,8,True,0,100,2024-08-21T22:08:27.592Z,2024-08-21T22:09:55.919Z,88327,88327,International Organizations
650b604dbf69c1cada1ba416,Organizations-Both-Q1,10,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,UPU,UPU,True,undefined,undefined,2024-08-21T22:08:27.592Z,2024-08-21T22:09:55.919Z,88327,88327,International Organizations
650b604dbf69c1cada1ba416,Organizations-Both-Q1,10,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,"UNESCO,Interpol,WHO,UN,UPU","Interpol,UN,UNESCO,UPU,WHO",True,undefined,undefined,2024-08-21T22:08:27.592Z,2024-08-21T22:09:55.919Z,88327,88327,International Organizations
650b604dbf69c1cada1ba416,Organizations-Both-Q1,10,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,117,117,True,0,1000000000,2024-08-21T22:08:27.592Z,2024-08-21T22:09:55.919Z,88327,88327,International Organizations
650b604dbf69c1cada1ba416,Organizations-Both-Q1,10,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,It is the intersection of many sets,It is the intersection of many sets,True,undefined,undefined,2024-08-21T22:08:27.592Z,2024-08-21T22:09:55.919Z,88327,88327,International Organizations
650b604dbf69c1cada1ba416,Organizations-Both-Q1,10,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Diverging a bit,Diverging a lot,False,undefined,undefined,2024-08-21T22:08:27.592Z,2024-08-21T22:09:55.919Z,88327,88327,International Organizations
650b604dbf69c1cada1ba416,Organizations-Both-Q1,10,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,Yes,Yes,True,undefined,undefined,2024-08-21T22:08:27.592Z,2024-08-21T22:09:55.919Z,88327,88327,International Organizations
650b604dbf69c1cada1ba416,Organizations-Both-Q1,10,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,No,No,True,undefined,undefined,2024-08-21T22:08:27.592Z,2024-08-21T22:09:55.919Z,88327,88327,International Organizations
650b604dbf69c1cada1ba416,Organizations-Both-Q2,11,voq1,completed,100.0,Content: Text and Visual,How confident are you in your answers?,5,undefined,undefined,undefined,undefined,2024-08-21T22:09:55.934Z,2024-08-21T22:10:04.319Z,8385,8385,International Organizations
650b604dbf69c1cada1ba416,Organizations-Both-Q2,11,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,4,undefined,undefined,undefined,undefined,2024-08-21T22:09:55.934Z,2024-08-21T22:10:04.319Z,8385,8385,International Organizations
650b604dbf69c1cada1ba416,Organizations-Both-Q2,11,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,4,undefined,undefined,undefined,undefined,2024-08-21T22:09:55.934Z,2024-08-21T22:10:04.319Z,8385,8385,International Organizations
650b604dbf69c1cada1ba416,Organizations-Both-Q3,12,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,"International organizations contain large overlap as UNESCO, Interpol, WHO, UN and UNPU are all intersecting. ",undefined,undefined,undefined,undefined,2024-08-21T22:10:04.326Z,2024-08-21T22:11:26.473Z,82147,82147,International Organizations
652d36620eca7decc5bd4466,Tennis-Both-Q1,7,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,4,4,True,0,100,2024-08-21T21:50:43.192Z,2024-08-21T21:52:03.512Z,80320,80320,Tennis Grand Slam Winners
652d36620eca7decc5bd4466,Tennis-Both-Q1,7,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,Australian,Australian,True,undefined,undefined,2024-08-21T21:50:43.192Z,2024-08-21T21:52:03.512Z,80320,80320,Tennis Grand Slam Winners
652d36620eca7decc5bd4466,Tennis-Both-Q1,7,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,French Open,French Open,True,undefined,undefined,2024-08-21T21:50:43.192Z,2024-08-21T21:52:03.512Z,80320,80320,Tennis Grand Slam Winners
